id,age,lifestyle,zip code,family status,car,sports,earnings,label,Living area,State
RaIe6xWt,32,healthy,72237,married,practical,athletics,42548,no response,urban,AR
5bmwwplL,48,healthy,43145,single,practical,soccer,138100,no response,rural,OH
r11RBgY5,69,active,73022,married,practical,,67750,response,rural,OK
9qasMRUp,46,cozily,58369,married,expensive,soccer,79170,no response,urban,ND
qjDNTcIU,24,cozily,96396,single,practical,badminton,51923,no response,urban,AP
hVL58NvN,49,cozily,27500,married,expensive,soccer,47253,no response,urban,NC
M23gC0VC,18,cozily,79031,single,expensive,badminton,131813,no response,rural,TX
ZixId6zf,25,active,42040,married,expensive,badminton,105192,no response,urban,KY
sFSidvXO,15,healthy,52347,single,expensive,soccer,144915,response,rural,IA
gFnk7HCD,57,cozily,42048,married,expensive,soccer,130088,no response,rural,KY
H6MR7cX4,67,healthy,41237,married,practical,badminton,133188,response,rural,KY
TR0dsEkx,52,active,74842,married,expensive,badminton,88225,no response,rural,OK
ig8dnXwr,15,active,40729,single,practical,badminton,82969,no response,rural,KY
w0GZ2NnL,26,cozily,16516,single,practical,badminton,60145,response,rural,PA
7ekcEWQP,47,active,46993,married,practical,athletics,65559,no response,rural,IN
85z1qDHq,49,healthy,41843,married,expensive,,147869,response,urban,KY
STMmLpFE,48,healthy,54984,single,expensive,badminton,104811,no response,urban,WI
Kfn7Xqft,43,healthy,91702,single,expensive,soccer,43524,no response,urban,CA
kA90qas9,17,active,87987,single,practical,badminton,24595,no response,urban,NM
GitIfrZL,39,active,66086,single,expensive,,117664,no response,urban,KS
FwRVOyPz,69,cozily,30588,single,expensive,soccer,126544,response,urban,GA
pMy6iyn8,34,cozily,99647,single,expensive,badminton,86344,no response,rural,AK
ffxTp3HQ,29,active,27865,single,practical,athletics,135498,response,rural,NC
M0JtHygF,26,active,73461,married,expensive,,111281,no response,urban,OK
WNcSSanu,22,cozily,88893,single,practical,soccer,122284,no response,urban,TX
IrtyTRyX,58,cozily,84784,single,practical,badminton,24705,response,urban,UT
paqQzKGg,58,active,38685,single,practical,badminton,120646,response,urban,MS
t8UKrNx4,17,cozily,94427,married,expensive,athletics,34493,no response,urban,CA
ZHpeor3B,28,healthy,60323,married,practical,athletics,21179,response,urban,IL
DrVhQ9aZ,20,active,71463,married,practical,athletics,23006,no response,rural,LA
34UDY7tV,69,healthy,41310,single,expensive,soccer,149630,response,urban,KY
VziC5z7X,27,active,39893,single,practical,soccer,58399,no response,urban,GA
PjWQnGPo,37,cozily,52887,single,practical,soccer,78968,no response,rural,IA
kUDZLfbo,51,healthy,83444,married,expensive,badminton,119610,no response,urban,ID
VZPVUpiP,66,active,12571,single,expensive,soccer,149728,response,rural,NY
1LHzBSVu,20,cozily,79390,married,practical,athletics,52429,no response,urban,TX
aAqDpo1a,66,cozily,29496,single,expensive,badminton,37254,no response,rural,SC
psOt3QIH,21,cozily,33746,married,expensive,soccer,51014,no response,urban,FL
OaF6rsEj,20,healthy,86704,married,expensive,badminton,147222,response,rural,AZ
q2iOLXce,43,active,12921,single,practical,soccer,98371,response,urban,NY
YY46ZoGw,31,healthy,35783,single,expensive,,71203,response,urban,AL
3dHaQnVe,65,active,60236,single,practical,soccer,119785,no response,rural,IL
CcuNgDnP,49,active,30769,single,practical,badminton,69235,no response,rural,GA
a5EHuSud,48,healthy,71537,single,practical,,26857,no response,urban,LA
NdU7onbO,59,healthy,35812,married,expensive,soccer,119919,no response,rural,AL
AsWGGTGX,48,healthy,99708,single,practical,badminton,50600,no response,urban,AK
BdMorwR0,66,healthy,14946,married,expensive,athletics,80083,response,rural,NY
NRWHqxL8,43,healthy,44770,married,practical,soccer,111834,no response,urban,OH
XVWLkee8,38,healthy,10455,single,practical,badminton,100697,response,urban,#N/A
jiAXDJcn,28,healthy,98197,single,practical,soccer,49986,no response,urban,WA
2LTnVsAf,67,active,72103,single,practical,soccer,82165,response,urban,AR
NhBJlrNE,21,active,33850,married,expensive,,119189,response,urban,FL
Uqr3TvAI,66,cozily,65270,single,expensive,soccer,27227,response,rural,MO
tuGHOhPT,34,active,64069,married,expensive,soccer,31478,no response,urban,MO
tXmlctOs,20,active,90105,married,expensive,,69838,response,rural,CA
976TVAOj,50,healthy,52971,single,expensive,athletics,24551,no response,urban,IA
pB0snJmY,69,active,37692,single,practical,,28971,response,urban,TN
9UpvkqHH,50,active,90026,married,practical,badminton,121907,no response,urban,CA
wx4tndJl,41,active,57116,married,expensive,badminton,137233,no response,rural,SD
XB6EXlpm,35,healthy,19504,married,practical,badminton,120260,no response,urban,PA
dqqO3hWB,64,active,23873,single,expensive,athletics,46827,response,rural,VA
un8Zrn48,33,active,42735,single,expensive,badminton,64863,no response,rural,KY
VpdP0U3t,42,active,90972,married,expensive,athletics,80067,no response,urban,CA
suJ4GZIz,42,cozily,53814,single,expensive,badminton,20043,no response,urban,WI
yRtvltfs,24,healthy,66839,single,expensive,soccer,46179,no response,rural,KS
kDY8ukEQ,54,active,13240,married,expensive,badminton,117372,response,urban,NY
r4iVqk3M,67,active,38578,single,expensive,soccer,137070,response,urban,TN
6cjfPodL,57,active,16935,married,expensive,soccer,98352,response,rural,PA
PsGkqlRH,50,healthy,10938,married,practical,athletics,101523,response,rural,#N/A
aqZcnm1J,54,healthy,80703,married,expensive,soccer,104329,no response,urban,CO
3LxWvbPs,68,cozily,42144,married,practical,badminton,55103,response,urban,KY
oiFO3mYv,28,cozily,68357,married,expensive,badminton,65519,no response,urban,NE
Xxd6rgda,57,cozily,70923,married,practical,athletics,82866,response,rural,LA
YGm2oBtu,23,healthy,44328,single,practical,badminton,125379,no response,urban,OH
wX68YX8n,55,healthy,96254,single,practical,badminton,38288,no response,rural,AP
XwyHpSqc,57,cozily,70974,single,expensive,athletics,69379,response,rural,LA
qdgxUJ22,54,cozily,43486,single,expensive,,112589,no response,rural,OH
byqtj6jp,58,healthy,57875,married,practical,soccer,88702,response,rural,SD
rmH9WaL1,39,healthy,19807,married,expensive,soccer,56029,no response,urban,DE
XspwJQY1,36,healthy,70947,single,practical,athletics,39665,no response,rural,LA
5evZTR32,22,cozily,95728,single,expensive,badminton,87803,no response,urban,CA
wBCFA02B,33,cozily,41458,single,expensive,badminton,45069,no response,rural,KY
qGsljsLj,48,cozily,72615,single,practical,,22242,no response,rural,AR
4TIU2U2t,19,active,21257,single,expensive,athletics,121401,no response,urban,MD
PkpfL3T5,36,active,61911,married,practical,badminton,115759,no response,urban,IL
RVaZzRO4,63,active,83325,single,expensive,athletics,46211,response,urban,ID
rZr3iVyv,45,active,97093,married,expensive,athletics,95541,no response,urban,OR
K240DQ0Y,47,active,26443,married,expensive,badminton,51531,no response,rural,WV
VdG9CRqr,23,active,19786,married,expensive,athletics,60661,no response,urban,DE
PFIMvXZJ,61,healthy,84443,married,practical,badminton,29069,response,urban,UT
hveVSnM5,28,active,90222,single,practical,soccer,36161,no response,urban,CA
6E5zxYca,53,active,30270,married,practical,athletics,110681,no response,urban,GA
OgcL3cnb,18,healthy,67705,single,practical,athletics,113238,no response,urban,KS
Y6QQrIEM,65,healthy,44692,single,practical,badminton,91874,no response,rural,OH
QH4cOvGC,28,healthy,89648,single,practical,,49947,response,urban,NV
YAbvWsH5,47,healthy,58024,married,practical,badminton,72218,no response,urban,ND
eFBYt3fv,38,active,66000,single,expensive,soccer,107574,no response,urban,MO
GftA7VyV,15,active,62501,married,practical,athletics,68594,no response,rural,IL
zTJ2mHz0,42,healthy,50214,married,practical,badminton,105362,no response,rural,IA
qHRYvLGJ,45,healthy,26576,single,practical,soccer,74329,no response,urban,WV
442Fufed,33,healthy,30851,married,expensive,soccer,87269,no response,rural,GA
xD5KAjl7,30,cozily,11112,married,expensive,,81845,response,urban,#N/A
YyrVMnsE,56,healthy,92621,single,practical,athletics,121700,no response,rural,CA
V8icZcEI,42,active,74035,married,expensive,,142138,response,urban,OK
CygUHyDM,39,healthy,72113,married,expensive,soccer,92783,no response,urban,AR
dHvxK11B,63,healthy,84081,married,expensive,,138015,response,urban,UT
ng5Z6Eea,55,active,69924,single,practical,badminton,80283,no response,urban,NE
pziuzkJo,56,healthy,69743,single,practical,badminton,105481,response,urban,NE
CflCowYo,54,cozily,81354,single,practical,soccer,70205,no response,rural,CO
RPycjZgp,27,healthy,68771,single,expensive,athletics,111877,no response,urban,NE
MQNUZF6P,59,active,91101,single,practical,athletics,47724,response,rural,CA
A248LOfi,21,active,39826,married,expensive,badminton,103176,no response,rural,GA
717PorS9,24,cozily,97347,married,practical,athletics,118954,no response,urban,OR
oy0D7MvP,23,cozily,96577,married,expensive,badminton,53385,no response,rural,AP
L6dQtsRt,56,active,68173,single,expensive,badminton,24707,no response,urban,NE
81GqvcYN,21,healthy,31539,single,practical,soccer,123552,no response,urban,GA
vr472ZEk,30,healthy,70469,single,practical,badminton,127323,no response,rural,LA
oReRWZ0z,25,cozily,91311,single,expensive,athletics,41347,no response,urban,CA
AHD8ZHVE,16,healthy,20373,single,practical,badminton,140528,response,urban,DC
OcFJG95a,63,active,12658,single,practical,athletics,112635,response,urban,NY
ad1ooyFV,25,active,93184,single,practical,athletics,146800,response,urban,CA
ibMlnlB8,67,healthy,62855,married,practical,soccer,126393,no response,urban,IL
T6TjNzKp,50,cozily,75050,married,expensive,athletics,110869,no response,rural,TX
S4aHlDLc,29,healthy,93650,married,practical,soccer,79839,no response,urban,CA
9XG0Mj7K,59,active,12100,married,expensive,badminton,91943,response,urban,#N/A
xpf80iu0,45,cozily,45720,married,practical,athletics,96895,no response,urban,OH
VcRENSs5,53,cozily,53133,married,practical,badminton,129012,no response,rural,WI
lvxEngTe,58,cozily,91951,married,expensive,badminton,111001,response,rural,CA
Q2y0KDkI,55,cozily,78003,single,expensive,badminton,35217,no response,urban,TX
kecWlZaB,35,cozily,40032,single,expensive,,130034,no response,rural,KY
eFOW17GT,47,cozily,16118,married,practical,soccer,142892,no response,urban,PA
0Of0azQ7,64,active,46457,single,expensive,badminton,146752,response,urban,IN
hp1fdblk,20,active,74719,married,practical,soccer,30663,no response,rural,OK
pgMLcd62,40,cozily,70032,married,practical,soccer,130264,no response,urban,LA
6oaoAy3n,39,active,19033,single,practical,soccer,88945,no response,rural,PA
PZw9Kuqb,69,cozily,69999,married,practical,athletics,105531,response,urban,NE
ueXw6OsD,18,cozily,10058,single,practical,athletics,126327,no response,urban,#N/A
RxGTeeGN,52,cozily,78467,single,practical,,45111,no response,rural,TX
zkq63pEq,35,healthy,63346,single,expensive,badminton,67918,no response,urban,MO
UZjTwNDG,61,cozily,86319,single,practical,badminton,83785,response,rural,AZ
xsIyUzgx,39,healthy,73685,married,practical,badminton,35482,no response,urban,OK
qeK9lViC,54,cozily,22478,married,practical,soccer,73870,no response,rural,VA
HsgaVD4i,32,active,86149,married,practical,badminton,44792,no response,rural,AZ
RztCo7ll,47,cozily,68832,married,expensive,badminton,149611,response,urban,NE
i66tBOzV,65,cozily,73279,single,expensive,athletics,67213,response,urban,OK
DpSRut0q,20,healthy,53589,single,expensive,athletics,69762,no response,rural,WI
ol0KzTlS,18,healthy,34873,single,expensive,athletics,124617,no response,urban,FL
OpZI2IIs,17,healthy,60903,single,expensive,soccer,97255,response,urban,IL
2dpaQzyu,21,active,24116,married,expensive,soccer,59059,no response,urban,VA
sJeVenWu,59,healthy,81066,married,expensive,athletics,147675,response,urban,CO
R5Eonovb,62,healthy,60705,married,practical,,20932,response,urban,IL
nGiS5lOB,61,healthy,16348,married,expensive,athletics,100464,response,urban,PA
VPDcbKHS,30,active,73612,single,practical,badminton,122034,no response,urban,OK
GKfrM5Ra,45,cozily,33039,married,practical,soccer,88312,no response,urban,FL
c7gzGzeA,23,healthy,16115,married,expensive,badminton,54825,no response,urban,PA
EJeCUp27,24,active,18345,single,practical,soccer,26857,no response,urban,PA
IoyiH9iV,22,active,96793,married,practical,,137342,no response,urban,HI
bwMNLggN,40,active,90809,married,expensive,athletics,46985,no response,urban,CA
rpBV49cc,69,healthy,25576,married,practical,,139759,response,rural,WV
aNp9GiTV,68,active,17297,single,expensive,soccer,85337,response,urban,PA
4X4w0TI6,67,active,55220,single,expensive,badminton,85364,response,rural,MN
rfm57u3C,25,active,77081,married,expensive,,60180,no response,urban,TX
k0KbB0eF,55,active,25303,single,practical,athletics,144947,response,rural,WV
Nb05XErJ,34,cozily,30701,married,expensive,athletics,133633,no response,urban,GA
bB89beGx,20,cozily,44991,married,practical,athletics,50082,no response,rural,OH
PpOjNELH,21,healthy,87048,married,expensive,soccer,71207,no response,urban,NM
BSHFcAFd,15,active,81824,single,practical,,115740,no response,rural,CO
BbtwbFNk,67,cozily,76633,single,practical,,137849,response,urban,TX
Cr4XiVe4,51,cozily,94322,single,practical,badminton,136694,no response,rural,CA
7WbArOog,37,healthy,61372,single,practical,athletics,129744,no response,urban,IL
DY6KN4HP,63,healthy,46665,married,expensive,,118801,response,urban,IN
43YuNaIs,49,healthy,48927,married,practical,,73715,no response,urban,MI
ovqtZd3z,36,active,76585,married,expensive,soccer,46151,no response,rural,TX
ugtp19Oy,27,active,35585,married,practical,athletics,33975,no response,urban,AL
J0c8zz0K,46,healthy,40549,married,practical,soccer,113336,no response,rural,KY
oJAq4F4G,26,active,14700,married,practical,soccer,72899,no response,rural,NY
TEV6iYxK,44,active,67541,married,practical,badminton,139409,no response,rural,KS
BtOA2gSM,42,active,99832,married,practical,,57323,no response,urban,AK
XyuJVrZr,53,active,25843,married,practical,,53802,no response,rural,WV
P0F8Ya0n,59,active,21787,single,practical,soccer,145767,response,urban,MD
lMBt62Tr,39,cozily,41281,single,expensive,soccer,61960,response,rural,KY
CijK0Tcv,29,active,90514,single,practical,soccer,52168,no response,urban,CA
13rLkhYb,38,healthy,31311,single,expensive,badminton,116211,no response,urban,GA
1SBcfohN,48,cozily,85924,single,expensive,badminton,57501,no response,rural,AZ
XoXRYJ9H,52,healthy,24682,married,expensive,athletics,33989,no response,rural,VA
YfkfRaQd,29,healthy,24362,single,practical,badminton,135951,no response,rural,VA
x2zoErLf,15,healthy,36878,married,practical,soccer,30306,no response,urban,AL
DNoXbH6D,44,healthy,89587,single,practical,badminton,46772,no response,urban,NV
BLogjAmO,49,healthy,27969,single,practical,badminton,49640,no response,urban,NC
O9kJV2Vh,18,cozily,11360,single,practical,,93456,response,rural,#N/A
T9lzmcWn,66,active,31017,married,expensive,soccer,103186,no response,rural,GA
QZ22OAdn,39,healthy,58839,single,expensive,athletics,145452,response,urban,ND
AGKPcM3Q,40,healthy,47592,married,practical,soccer,42648,no response,urban,IN
g7veNreQ,67,cozily,52732,single,practical,,137426,response,rural,IA
rec3pAQX,47,healthy,65152,single,expensive,badminton,82350,no response,urban,MO
uvAQk9bQ,38,active,43892,married,practical,athletics,140518,response,rural,OH
maHAP4Nw,34,healthy,79730,single,practical,athletics,102332,no response,rural,TX
AALO85UK,21,healthy,50004,married,expensive,athletics,113121,no response,rural,IA
nzXZiw9u,68,healthy,49747,married,practical,athletics,86431,no response,rural,MI
qLYLJvJd,45,active,99205,single,expensive,,123890,no response,rural,WA
LC6RSLwT,27,active,57952,single,expensive,badminton,60989,no response,rural,SD
3hUhbAv2,22,healthy,60848,married,practical,badminton,80242,no response,rural,IL
tYFNasgX,40,cozily,51653,single,expensive,,118252,no response,urban,IA
NHTjcfvE,42,active,68665,married,expensive,badminton,145750,response,rural,NE
KsjF1je9,49,healthy,74174,married,practical,soccer,76128,no response,urban,OK
GCHxrctI,51,healthy,62276,single,expensive,soccer,23021,no response,urban,IL
CMap0I5f,27,cozily,82186,married,expensive,soccer,45162,no response,rural,WY
498JzZUt,35,cozily,59455,married,expensive,,67432,no response,rural,MT
PdcwSy4f,47,healthy,34025,married,expensive,athletics,101778,no response,rural,AA
